pairID,gold_label
2436549353.jpg#0r1c,contradiction
2436549353.jpg#0r1n,entailment
2436549353.jpg#0r1e,entailment
109741554.jpg#2r1n,entailment
109741554.jpg#2r1e,contradiction
109741554.jpg#2r1c,neutral
2631799914.jpg#3r1c,contradiction
2631799914.jpg#3r1e,entailment
2631799914.jpg#3r1n,contradiction
308452930.jpg#1r1c,neutral
308452930.jpg#1r1e,entailment
308452930.jpg#1r1n,contradiction
2328550379.jpg#0r1n,contradiction
2328550379.jpg#0r1e,neutral
2328550379.jpg#0r1c,contradiction
3449647435.jpg#3r1c,entailment
3449647435.jpg#3r1n,entailment
4720431530.jpg#0r1c,neutral
4720431530.jpg#0r1e,entailment
4720431530.jpg#0r1n,entailment
13652901.jpg#1r1n,entailment
13652901.jpg#1r1e,neutral
13652901.jpg#1r1c,neutral
2088705195.jpg#2r1c,neutral
2088705195.jpg#2r1n,contradiction
2088705195.jpg#2r1e,neutral
3349955993.jpg#4r1c,contradiction
3349955993.jpg#4r1n,neutral
3349955993.jpg#4r1e,neutral
6126962700.jpg#4r1n,contradiction
6126962700.jpg#4r1c,neutral
6126962700.jpg#4r1e,neutral
3502897880.jpg#0r1n,contradiction
3502897880.jpg#0r1e,neutral
3502897880.jpg#0r1c,neutral
5121796265.jpg#3r1c,entailment
5121796265.jpg#3r1e,neutral
5121796265.jpg#3r1n,neutral
4809887792.jpg#1r1n,neutral
4809887792.jpg#1r1c,neutral
4809887792.jpg#1r1e,entailment
2634907858.jpg#2r1n,contradiction
2634907858.jpg#2r1c,neutral
2634907858.jpg#2r1e,entailment
151853042.jpg#4r1n,entailment
151853042.jpg#4r1e,neutral
151853042.jpg#4r1c,neutral
2219959872.jpg#0r1e,entailment
2219959872.jpg#0r1c,neutral
2219959872.jpg#0r1n,contradiction
4078158395.jpg#1r1c,entailment
4078158395.jpg#1r1n,neutral
4078158395.jpg#1r1e,entailment
3227499174.jpg#3r1c,neutral
3227499174.jpg#3r1e,neutral
3227499174.jpg#3r1n,entailment
3656206975.jpg#4r1n,entailment
3656206975.jpg#4r1c,entailment
3656206975.jpg#4r1e,contradiction
4731948760.jpg#4r1n,neutral
4731948760.jpg#4r1c,contradiction
4731948760.jpg#4r1e,entailment
608257195.jpg#0r1c,contradiction
608257195.jpg#0r1n,entailment
608257195.jpg#0r1e,contradiction
7675416016.jpg#1r1n,entailment
7675416016.jpg#1r1e,contradiction
7675416016.jpg#1r1c,entailment
527288854.jpg#4r1n,contradiction
527288854.jpg#4r1e,contradiction
263850317.jpg#4r1c,neutral
263850317.jpg#4r1e,neutral
263850317.jpg#4r1n,neutral
5045035726.jpg#3r1c,neutral
5045035726.jpg#3r1n,contradiction
5045035726.jpg#3r1e,contradiction
3589052481.jpg#0r1c,entailment
3589052481.jpg#0r1e,contradiction
3589052481.jpg#0r1n,neutral
4315212557.jpg#0r1c,entailment
4315212557.jpg#0r1e,entailment
4315212557.jpg#0r1n,contradiction
3589052481.jpg#4r1n,contradiction
3589052481.jpg#4r1c,entailment
3589052481.jpg#4r1e,contradiction
2191783475.jpg#4r1e,entailment
2191783475.jpg#4r1n,neutral
2191783475.jpg#4r1c,neutral
7578419416.jpg#3r1c,neutral
7578419416.jpg#3r1n,entailment
7578419416.jpg#3r1e,neutral
3373946160.jpg#1r1c,neutral
3373946160.jpg#1r1n,contradiction
3373946160.jpg#1r1e,contradiction
1409801982.jpg#3r1c,entailment
1409801982.jpg#3r1e,contradiction
1409801982.jpg#3r1n,entailment
4604078858.jpg#2r1n,entailment
4604078858.jpg#2r1e,contradiction
4604078858.jpg#2r1c,entailment
715855028.jpg#0r1c,neutral
715855028.jpg#0r1e,neutral
715855028.jpg#0r1n,contradiction
3404012438.jpg#4r1e,neutral
3404012438.jpg#4r1n,entailment
3404012438.jpg#4r1c,entailment
4470861434.jpg#3r1e,contradiction
4470861434.jpg#3r1n,contradiction
4470861434.jpg#3r1c,contradiction
4413167760.jpg#2r1n,entailment
4413167760.jpg#2r1e,entailment
4413167760.jpg#2r1c,contradiction
3534548254.jpg#4r1n,entailment
3534548254.jpg#4r1e,neutral
3534548254.jpg#4r1c,entailment
2811001948.jpg#3r1c,entailment
2811001948.jpg#3r1n,contradiction
2811001948.jpg#3r1e,contradiction
1500853305.jpg#3r1n,entailment
1500853305.jpg#3r1c,contradiction
1500853305.jpg#3r1e,contradiction
1500853305.jpg#0r1e,neutral
1500853305.jpg#0r1c,contradiction
1500853305.jpg#0r1n,neutral
3620565950.jpg#0r1c,entailment
3620565950.jpg#0r1n,neutral
3620565950.jpg#0r1e,contradiction
6865517328.jpg#1r1e,entailment
6865517328.jpg#1r1c,contradiction
6865517328.jpg#1r1n,entailment
6865517328.jpg#0r1e,contradiction
6865517328.jpg#0r1n,contradiction
6865517328.jpg#0r1c,neutral
3288928346.jpg#0r1n,contradiction
3288928346.jpg#0r1e,entailment
3288928346.jpg#0r1c,contradiction
5104045.jpg#0r1e,neutral
5104045.jpg#0r1c,neutral
5104045.jpg#0r1n,neutral
4901500841.jpg#4r1e,neutral
4901500841.jpg#4r1c,entailment
4901500841.jpg#4r1n,entailment
2385744837.jpg#0r1e,neutral
2385744837.jpg#0r1n,contradiction
2385744837.jpg#0r1c,contradiction
4637052380.jpg#4r1c,contradiction
4637052380.jpg#4r1n,contradiction
4637052380.jpg#4r1e,contradiction
3405942945.jpg#0r1e,entailment
3405942945.jpg#0r1c,contradiction
3405942945.jpg#4r1n,contradiction
3405942945.jpg#4r1c,entailment
3405942945.jpg#4r1e,neutral
2575887239.jpg#0r1c,entailment
2575887239.jpg#0r1n,contradiction
871290666.jpg#2r1n,neutral
871290666.jpg#2r1e,neutral
871290666.jpg#2r1c,neutral
136644343.jpg#0r1c,entailment
136644343.jpg#0r1n,contradiction
136644343.jpg#0r1e,contradiction
8087311342.jpg#1r1c,entailment
8087311342.jpg#1r1n,entailment
8087311342.jpg#1r1e,contradiction
5371247136.jpg#2r1e,neutral
5371247136.jpg#2r1n,neutral
5371247136.jpg#2r1c,entailment
5371247136.jpg#0r1e,neutral
5371247136.jpg#0r1c,contradiction
5371247136.jpg#0r1n,contradiction
3149185449.jpg#0r1e,contradiction
3149185449.jpg#0r1c,contradiction
3149185449.jpg#0r1n,contradiction
6337872636.jpg#3r1e,entailment
6337872636.jpg#3r1c,entailment
6337872636.jpg#3r1n,contradiction
8189395281.jpg#1r1e,neutral
8189395281.jpg#1r1n,entailment
8189395281.jpg#1r1c,neutral
3381788544.jpg#2r1c,entailment
3381788544.jpg#2r1e,entailment
3381788544.jpg#2r1n,neutral
2354064281.jpg#4r1n,contradiction
2354064281.jpg#4r1c,neutral
2354064281.jpg#4r1e,neutral
252210274.jpg#0r1n,entailment
252210274.jpg#0r1e,contradiction
252210274.jpg#0r1c,entailment
2520892855.jpg#4r1c,contradiction
2520892855.jpg#4r1n,neutral
2520892855.jpg#4r1e,contradiction
4829586088.jpg#3r1c,contradiction
4829586088.jpg#3r1e,entailment
4829586088.jpg#3r1n,neutral
2936969650.jpg#0r1e,contradiction
2936969650.jpg#0r1n,entailment
2936969650.jpg#0r1c,contradiction
400562847.jpg#4r1n,entailment
400562847.jpg#4r1c,neutral
400562847.jpg#4r1e,neutral
4458801621.jpg#0r1c,entailment
4458801621.jpg#0r1n,contradiction
4458801621.jpg#0r1e,neutral
4569102627.jpg#2r1c,neutral
4569102627.jpg#2r1e,entailment
4569102627.jpg#2r1n,neutral
7206615914.jpg#0r1c,neutral
7206615914.jpg#0r1e,entailment
7206615914.jpg#0r1n,neutral
3298547199.jpg#1r1e,contradiction
3298547199.jpg#1r1c,contradiction
3298547199.jpg#1r1n,entailment
4823906931.jpg#1r1e,entailment
4823906931.jpg#1r1n,contradiction
4823906931.jpg#1r1c,neutral
443756591.jpg#2r1c,contradiction
443756591.jpg#2r1n,entailment
443756591.jpg#2r1e,neutral
317386541.jpg#0r1n,entailment
317386541.jpg#0r1c,entailment
317386541.jpg#0r1e,neutral
281271503.jpg#4r1n,neutral
281271503.jpg#4r1c,entailment
281271503.jpg#4r1e,contradiction
4294610133.jpg#0r1n,contradiction
4294610133.jpg#0r1e,entailment
4294610133.jpg#0r1c,contradiction
6901333.jpg#0r1e,entailment
6901333.jpg#0r1c,contradiction
6901333.jpg#0r1n,neutral
4668605108.jpg#2r1c,contradiction
4668605108.jpg#2r1n,neutral
4668605108.jpg#2r1e,neutral
3656030945.jpg#3r1e,contradiction
3656030945.jpg#3r1n,neutral
3656030945.jpg#3r1c,entailment
357725852.jpg#4r1e,contradiction
357725852.jpg#4r1c,contradiction
357725852.jpg#4r1n,contradiction
7072093225.jpg#0r1n,neutral
7072093225.jpg#0r1c,neutral
7072093225.jpg#0r1e,contradiction
7072093225.jpg#3r1c,contradiction
7072093225.jpg#3r1n,entailment
7072093225.jpg#3r1e,entailment
3150742439.jpg#0r1c,contradiction
3150742439.jpg#0r1e,neutral
3150742439.jpg#0r1n,entailment
6796432180.jpg#4r1c,entailment
6796432180.jpg#4r1e,neutral
6796432180.jpg#4r1n,neutral
790145736.jpg#0r1e,entailment
790145736.jpg#0r1c,entailment
790145736.jpg#0r1n,neutral
197976461.jpg#4r1c,neutral
197976461.jpg#4r1e,contradiction
197976461.jpg#4r1n,contradiction
6210731480.jpg#0r1c,entailment
6210731480.jpg#0r1n,contradiction
6210731480.jpg#0r1e,entailment
4013752334.jpg#0r1n,neutral
4013752334.jpg#0r1c,contradiction
4013752334.jpg#0r1e,neutral
3422979565.jpg#0r1e,contradiction
3422979565.jpg#0r1c,entailment
8174939463.jpg#1r1e,entailment
8174939463.jpg#1r1c,neutral
8174939463.jpg#1r1n,neutral
4045361947.jpg#2r1c,neutral
4045361947.jpg#2r1e,entailment
4045361947.jpg#2r1n,contradiction
2437798869.jpg#0r1e,neutral
2437798869.jpg#0r1n,entailment
2437798869.jpg#0r1c,neutral
3255732353.jpg#0r1e,neutral
3255732353.jpg#0r1c,contradiction
3255732353.jpg#0r1n,neutral
3132903412.jpg#0r1e,contradiction
3132903412.jpg#0r1c,neutral
3132903412.jpg#0r1n,contradiction
4934537467.jpg#0r1e,neutral
4934537467.jpg#0r1c,neutral
4934537467.jpg#0r1n,entailment
3746359593.jpg#1r1c,entailment
3746359593.jpg#1r1e,neutral
3746359593.jpg#1r1n,entailment
2446012371.jpg#0r1c,entailment
2446012371.jpg#0r1e,contradiction
2446012371.jpg#0r1n,entailment
3645162492.jpg#2r1n,entailment
3645162492.jpg#2r1e,neutral
3645162492.jpg#2r1c,entailment
3212671393.jpg#1r1n,contradiction
3212671393.jpg#1r1e,neutral
3212671393.jpg#1r1c,entailment
2874728371.jpg#0r1c,neutral
2874728371.jpg#0r1e,entailment
6926013620.jpg#0r1c,entailment
6926013620.jpg#0r1n,neutral
6926013620.jpg#0r1e,entailment
3726980861.jpg#4r1e,contradiction
3726980861.jpg#4r1n,entailment
3726980861.jpg#4r1c,entailment
6870633495.jpg#0r1c,entailment
6870633495.jpg#0r1n,contradiction
6870633495.jpg#0r1e,contradiction
7735272386.jpg#0r1n,contradiction
7735272386.jpg#0r1e,neutral
7735272386.jpg#0r1c,neutral
7735272386.jpg#1r1c,entailment
7735272386.jpg#1r1n,contradiction
7735272386.jpg#1r1e,contradiction
72090503.jpg#1r1n,entailment
72090503.jpg#1r1c,contradiction
72090503.jpg#1r1e,neutral
801607443.jpg#2r1n,entailment
801607443.jpg#2r1c,entailment
801607443.jpg#2r1e,neutral
5995817000.jpg#1r1c,entailment
5995817000.jpg#1r1n,neutral
5995817000.jpg#1r1e,contradiction
7171239994.jpg#0r1e,neutral
7171239994.jpg#0r1c,entailment
7171239994.jpg#0r1n,neutral
5745422329.jpg#2r1n,entailment
5745422329.jpg#2r1e,entailment
5745422329.jpg#2r1c,contradiction
4913169135.jpg#4r1c,neutral
4913169135.jpg#4r1e,neutral
4913169135.jpg#4r1n,entailment
3614881872.jpg#0r1n,entailment
3614881872.jpg#0r1e,contradiction
3614881872.jpg#0r1c,contradiction
4931443661.jpg#3r1n,contradiction
4931443661.jpg#3r1e,entailment
4931443661.jpg#3r1c,neutral
52898654.jpg#0r1e,contradiction
52898654.jpg#0r1n,neutral
52898654.jpg#0r1c,contradiction
3217240672.jpg#4r1n,neutral
3217240672.jpg#4r1e,neutral
3217240672.jpg#4r1c,neutral
3523950181.jpg#4r1c,contradiction
3523950181.jpg#4r1n,contradiction
3523950181.jpg#4r1e,entailment
3278189732.jpg#4r1n,contradiction
3278189732.jpg#4r1c,entailment
3278189732.jpg#4r1e,contradiction
851566221.jpg#0r1e,entailment
851566221.jpg#0r1n,neutral
851566221.jpg#0r1c,contradiction
6295775965.jpg#1r1c,contradiction
6295775965.jpg#1r1n,contradiction
6295775965.jpg#1r1e,neutral
109380144.jpg#3r1e,contradiction
109380144.jpg#3r1c,contradiction
109380144.jpg#3r1n,contradiction
2629346153.jpg#3r1e,neutral
2629346153.jpg#3r1c,entailment
2629346153.jpg#3r1n,neutral
2629346153.jpg#2r1e,contradiction
2629346153.jpg#2r1n,contradiction
2629346153.jpg#2r1c,neutral
3549997413.jpg#2r1n,contradiction
3549997413.jpg#2r1e,contradiction
3549997413.jpg#2r1c,contradiction
2747637478.jpg#2r1e,contradiction
2747637478.jpg#2r1c,entailment
2747637478.jpg#2r1n,entailment
2201050079.jpg#1r1n,neutral
2201050079.jpg#1r1c,contradiction
2201050079.jpg#1r1e,contradiction
2705925410.jpg#3r1c,contradiction
2705925410.jpg#3r1e,contradiction
2705925410.jpg#3r1n,neutral
2319989266.jpg#1r1c,neutral
2319989266.jpg#1r1e,neutral
2319989266.jpg#1r1n,contradiction
2774187381.jpg#3r1c,neutral
2774187381.jpg#3r1n,neutral
2774187381.jpg#3r1e,contradiction
4871268492.jpg#2r1e,contradiction
4871268492.jpg#2r1c,entailment
4871268492.jpg#2r1n,neutral
444057017.jpg#3r1c,contradiction
444057017.jpg#3r1n,entailment
444057017.jpg#3r1e,contradiction
1629595358.jpg#1r1n,contradiction
1629595358.jpg#1r1e,entailment
1629595358.jpg#1r1c,entailment
2709275718.jpg#4r1c,neutral
2709275718.jpg#4r1e,neutral
2709275718.jpg#4r1n,neutral
3112501337.jpg#1r1n,entailment
3112501337.jpg#1r1c,neutral
3112501337.jpg#1r1e,neutral
573946592.jpg#4r1e,neutral
573946592.jpg#4r1n,entailment
573946592.jpg#4r1c,neutral
9556225.jpg#3r1e,contradiction
9556225.jpg#3r1c,contradiction
9556225.jpg#3r1n,contradiction
4838244073.jpg#0r1c,entailment
4838244073.jpg#0r1e,contradiction
4838244073.jpg#0r1n,contradiction
480653124.jpg#2r1c,contradiction
480653124.jpg#2r1e,entailment
4036819980.jpg#0r1e,neutral
4036819980.jpg#0r1n,neutral
4036819980.jpg#0r1c,entailment
3307978046.jpg#0r1c,entailment
3307978046.jpg#0r1e,contradiction
3307978046.jpg#0r1n,contradiction
6780367008.jpg#0r1c,contradiction
6780367008.jpg#0r1n,contradiction
6780367008.jpg#0r1e,contradiction
7932925328.jpg#4r1n,neutral
7932925328.jpg#4r1c,entailment
7932925328.jpg#4r1e,entailment
3410215754.jpg#3r1n,neutral
3410215754.jpg#3r1c,contradiction
3410215754.jpg#3r1e,contradiction
3375991133.jpg#0r1c,entailment
3375991133.jpg#0r1n,contradiction
3375991133.jpg#0r1e,entailment
2527163162.jpg#1r1e,neutral
2527163162.jpg#1r1n,entailment
2527163162.jpg#1r1c,entailment
6003400894.jpg#3r1e,entailment
6003400894.jpg#3r1n,contradiction
6003400894.jpg#3r1c,entailment
6847842974.jpg#1r1c,neutral
6847842974.jpg#1r1e,neutral
6847842974.jpg#1r1n,contradiction
6847842974.jpg#3r1e,contradiction
6847842974.jpg#3r1n,neutral
6847842974.jpg#3r1c,entailment
499830218.jpg#2r1e,neutral
499830218.jpg#2r1c,contradiction
499830218.jpg#2r1n,neutral
5731856709.jpg#0r1n,neutral
5731856709.jpg#0r1e,contradiction
5731856709.jpg#0r1c,neutral
3337174014.jpg#3r1e,entailment
3337174014.jpg#3r1n,contradiction
3337174014.jpg#3r1c,contradiction
4937201263.jpg#3r1n,contradiction
4937201263.jpg#3r1c,entailment
4937201263.jpg#3r1e,neutral
2656039837.jpg#0r1n,contradiction
2656039837.jpg#0r1c,neutral
2656039837.jpg#0r1e,contradiction
7060264119.jpg#1r1n,contradiction
7060264119.jpg#1r1e,neutral
7060264119.jpg#1r1c,entailment
6556870225.jpg#3r1n,entailment
6556870225.jpg#3r1c,entailment
6556870225.jpg#3r1e,contradiction
326280022.jpg#2r1e,contradiction
326280022.jpg#2r1n,neutral
326280022.jpg#2r1c,contradiction
3760799822.jpg#0r1c,contradiction
3760799822.jpg#0r1e,contradiction
3760799822.jpg#0r1n,contradiction
3128973674.jpg#0r1n,neutral
3128973674.jpg#0r1c,contradiction
3128973674.jpg#0r1e,entailment
3566225740.jpg#0r1e,entailment
3566225740.jpg#0r1c,entailment
510791586.jpg#3r1n,entailment
510791586.jpg#3r1e,contradiction
510791586.jpg#3r1c,neutral
5369771639.jpg#1r1e,contradiction
5369771639.jpg#1r1n,contradiction
5369771639.jpg#1r1c,neutral
2890113532.jpg#0r1n,entailment
2890113532.jpg#0r1e,neutral
2890113532.jpg#0r1c,contradiction
2890113532.jpg#1r1e,entailment
2890113532.jpg#1r1n,neutral
2890113532.jpg#1r1c,contradiction
3086401959.jpg#2r1n,neutral
3086401959.jpg#2r1c,neutral
3086401959.jpg#2r1e,entailment
4986907081.jpg#0r1c,entailment
4986907081.jpg#0r1n,entailment
4986907081.jpg#0r1e,neutral
2442581927.jpg#3r1c,neutral
2442581927.jpg#3r1e,entailment
2442581927.jpg#3r1n,entailment
2929137203.jpg#0r1e,neutral
2929137203.jpg#0r1n,entailment
2929137203.jpg#0r1c,entailment
527255763.jpg#3r1c,contradiction
527255763.jpg#3r1e,contradiction
527255763.jpg#3r1n,neutral
4877121562.jpg#1r1e,contradiction
4877121562.jpg#1r1n,neutral
4877121562.jpg#1r1c,contradiction
3171402701.jpg#4r1n,neutral
3171402701.jpg#4r1c,entailment
3171402701.jpg#4r1e,entailment
4772237090.jpg#3r1c,neutral
4772237090.jpg#3r1e,neutral
4772237090.jpg#3r1n,entailment
2623575114.jpg#0r1c,contradiction
2623575114.jpg#0r1e,contradiction
2623575114.jpg#0r1n,contradiction
1438769690.jpg#2r1e,neutral
1438769690.jpg#2r1n,entailment
1438769690.jpg#2r1c,entailment
459804826.jpg#2r1c,contradiction
459804826.jpg#2r1e,neutral
459804826.jpg#2r1n,entailment
7832183018.jpg#3r1e,entailment
7832183018.jpg#3r1c,neutral
7832183018.jpg#3r1n,contradiction
4678723492.jpg#0r1c,neutral
4678723492.jpg#0r1e,neutral
4678723492.jpg#0r1n,contradiction
3075749639.jpg#0r1n,neutral
3075749639.jpg#0r1e,entailment
3075749639.jpg#0r1c,neutral
3262793378.jpg#1r1n,neutral
3262793378.jpg#1r1c,entailment
3262793378.jpg#1r1e,neutral
4700563855.jpg#1r1c,contradiction
4700563855.jpg#1r1n,contradiction
4700563855.jpg#1r1e,contradiction
4700563855.jpg#4r1n,contradiction
4700563855.jpg#4r1c,neutral
4700563855.jpg#4r1e,contradiction
4772240224.jpg#4r1n,entailment
4772240224.jpg#4r1e,contradiction
4772240224.jpg#4r1c,entailment
7883041362.jpg#0r1c,entailment
7883041362.jpg#0r1n,contradiction
7883041362.jpg#0r1e,entailment
4772240224.jpg#0r1c,neutral
4772240224.jpg#0r1e,entailment
4772240224.jpg#0r1n,contradiction
2837734285.jpg#0r1n,entailment
2837734285.jpg#0r1e,contradiction
2837734285.jpg#0r1c,contradiction
3019747321.jpg#2r1c,neutral
3019747321.jpg#2r1e,neutral
3019747321.jpg#2r1n,contradiction
3736786640.jpg#1r1e,neutral
3736786640.jpg#1r1n,contradiction
3736786640.jpg#1r1c,entailment
118647903.jpg#3r1e,entailment
118647903.jpg#3r1c,contradiction
118647903.jpg#3r1n,entailment
4580613274.jpg#1r1n,contradiction
4580613274.jpg#1r1e,contradiction
4580613274.jpg#1r1c,entailment
4725662892.jpg#1r1n,neutral
4725662892.jpg#1r1e,neutral
4725662892.jpg#1r1c,contradiction
3303797949.jpg#0r1n,contradiction
3303797949.jpg#0r1e,contradiction
3303797949.jpg#0r1c,contradiction
845940422.jpg#1r1e,contradiction
845940422.jpg#1r1c,contradiction
845940422.jpg#1r1n,neutral
4906688029.jpg#4r1c,neutral
4906688029.jpg#4r1n,entailment
4906688029.jpg#4r1e,neutral
439916996.jpg#1r1c,contradiction
439916996.jpg#1r1n,contradiction
439916996.jpg#1r1e,contradiction
4864177176.jpg#3r1e,contradiction
4864177176.jpg#3r1c,contradiction
4864177176.jpg#3r1n,neutral
5669959908.jpg#0r1e,contradiction
5669959908.jpg#0r1c,entailment
5669959908.jpg#0r1n,neutral
4438149916.jpg#1r1c,contradiction
4438149916.jpg#1r1e,neutral
4438149916.jpg#1r1n,contradiction
4438149916.jpg#0r1c,contradiction
4438149916.jpg#0r1n,contradiction
4438149916.jpg#0r1e,neutral
283757164.jpg#2r1c,contradiction
283757164.jpg#2r1n,neutral
283757164.jpg#2r1e,neutral
2601612082.jpg#4r1c,neutral
2601612082.jpg#4r1n,contradiction
2601612082.jpg#4r1e,neutral
3381788544.jpg#3r1c,entailment
3381788544.jpg#3r1e,entailment
3381788544.jpg#3r1n,entailment
5231178541.jpg#2r1n,entailment
5231178541.jpg#2r1c,contradiction
688916959.jpg#0r1c,entailment
688916959.jpg#0r1n,neutral
688916959.jpg#0r1e,contradiction
4970631613.jpg#0r1e,neutral
4970631613.jpg#0r1c,neutral
4970631613.jpg#0r1n,entailment
5690859699.jpg#2r1n,entailment
5690859699.jpg#2r1e,entailment
5690859699.jpg#2r1c,neutral
2182050469.jpg#4r1e,contradiction
2182050469.jpg#4r1c,contradiction
2182050469.jpg#4r1n,contradiction
2800758232.jpg#3r1e,neutral
2800758232.jpg#3r1n,entailment
2800758232.jpg#3r1c,entailment
5428317596.jpg#3r1e,contradiction
5428317596.jpg#3r1c,neutral
5428317596.jpg#3r1n,entailment
374538975.jpg#4r1n,neutral
374538975.jpg#4r1c,neutral
374538975.jpg#4r1e,entailment
3014615499.jpg#0r1e,entailment
3014615499.jpg#0r1c,entailment
3014615499.jpg#0r1n,entailment
2102909744.jpg#2r1e,neutral
2102909744.jpg#2r1n,entailment
2102909744.jpg#2r1c,entailment
4878818161.jpg#2r1e,entailment
4878818161.jpg#2r1n,neutral
4878818161.jpg#2r1c,contradiction
2943334864.jpg#0r1n,neutral
2943334864.jpg#0r1e,entailment
2943334864.jpg#0r1c,entailment
3239142107.jpg#0r1e,neutral
3239142107.jpg#0r1n,neutral
3457604528.jpg#0r1c,entailment
3457604528.jpg#0r1n,neutral
3457604528.jpg#0r1e,entailment
480845172.jpg#3r1n,entailment
480845172.jpg#3r1e,contradiction
4434822945.jpg#3r1n,neutral
4434822945.jpg#3r1c,neutral
4434822945.jpg#3r1e,neutral
219123214.jpg#4r1e,entailment
219123214.jpg#4r1n,neutral
219123214.jpg#4r1c,contradiction
283178378.jpg#1r1c,neutral
283178378.jpg#1r1n,neutral
283178378.jpg#1r1e,contradiction
2673564214.jpg#0r1e,entailment
2673564214.jpg#0r1n,entailment
2673564214.jpg#0r1c,entailment
4941400100.jpg#1r1c,neutral
4941400100.jpg#1r1n,contradiction
4941400100.jpg#1r1e,neutral
4748151833.jpg#2r1n,neutral
4748151833.jpg#2r1c,neutral
4748151833.jpg#2r1e,entailment
4639638236.jpg#0r1c,entailment
4639638236.jpg#0r1e,neutral
4639638236.jpg#0r1n,neutral
584484388.jpg#4r1e,contradiction
584484388.jpg#4r1c,contradiction
584484388.jpg#4r1n,neutral
4761326634.jpg#0r1n,contradiction
4761326634.jpg#0r1e,entailment
4761326634.jpg#0r1c,entailment
4761326634.jpg#4r1c,entailment
4761326634.jpg#4r1n,entailment
4761326634.jpg#4r1e,entailment
2624979508.jpg#4r1c,entailment
2624979508.jpg#4r1e,neutral
2624979508.jpg#4r1n,neutral
405703782.jpg#0r1n,entailment
405703782.jpg#0r1c,neutral
405703782.jpg#0r1e,contradiction
405703782.jpg#3r1c,neutral
405703782.jpg#3r1e,entailment
405703782.jpg#3r1n,entailment
128395625.jpg#4r1n,entailment
128395625.jpg#4r1e,neutral
128395625.jpg#4r1c,neutral
2904104770.jpg#1r1n,contradiction
2904104770.jpg#1r1c,entailment
2904104770.jpg#1r1e,entailment
8058635660.jpg#0r1c,entailment
8058635660.jpg#0r1n,neutral
8058635660.jpg#0r1e,entailment
445048612.jpg#0r1e,entailment
445048612.jpg#0r1c,contradiction
445048612.jpg#0r1n,neutral
8066894280.jpg#4r1e,neutral
8066894280.jpg#4r1n,entailment
8066894280.jpg#4r1c,neutral
3171506111.jpg#0r1c,neutral
3171506111.jpg#0r1e,neutral
